,AsOfDt,MDM_SEC_ID,AnalyticTypeID,FVPrice,AccruedInt,YTM,YTC,YTW,CY,Spread,DM,DM_At_Call,DM_At_Worst,Duration,Convexity,TypeWorstYield,Spread_At_Call,Duration_At_Call,Convexity_At_Call,Price_At_Worst,Spread_At_Worst,Spread_Local,Duration_At_Worst,Convexity_At_Worst,Workout_Date_Maturity,Workout_Date_Call,Workout_Date_Worst,Spread_At_Call_Local,Spread_At_Worst_Local,Current_Factor,YTC_Date,YTW_Date,WAL,Years_To_Maturity,ConversionPremium,DM1,DM2,DM3,DM4,DM5,YTP,YTP_Date,YTPM,InvestmentPremium,OAS,EffectiveDuration,EffectiveConvexity,InputValue,InputType,YTM1,YTM2,YTM3,YTM4,YTM5,WorstYieldNum,ZSpread,WAL_To_Call,WAL_To_Worst,IWAL,IWAL_To_Call,IWAL_To_Worst,YTE,InputStockPrice,MaxCalc,InsertDt,UpdateDt,UpdatedBy,OASSpreadDuration,OASSpreadConvexity,AdjustedEffectiveDuration,FA_YTM,FA_YTC,FA_YTW,FA_CY,FA_Spread,FA_DM,FA_Duration,FA_Convexity,FA_HazardRate,FA_Spread_At_Call,FA_Duration_At_Call,FA_Convexity_At_Call,FA_DM_At_Call,FA_Price_At_Worst,FA_Spread_At_Worst,FA_Spread_Local,FA_Duration_At_Worst,FA_Convexity_At_Worst,FA_DM_At_Worst,FA_Workout_Date_Maturity,FA_Workout_Date_Call,FA_Workout_Date_Worst,FA_Spread_At_Call_Local,FA_Spread_At_Worst_Local,FA_Current_Factor,FA_YTC_Date,FA_YTW_Date,FA_WAL,FA_WAL_To_Worst,FA_IWAL,FA_ZSpread_To_Worst,FA_FVPrice,FA_ZSpread,ZSpread1,ZSpread2,ZSpread3,ZSpread4,ZSpread5,FA_ZSpread1,FA_ZSpread2,FA_ZSpread3,FA_ZSpread4,FA_ZSpread5,FA_DM1,FA_DM2,FA_DM3,FA_DM4,FA_DM5,FA_YTM1,FA_YTM2,FA_YTM3,FA_YTM4,FA_YTM5,KRD_3MO,KRD_6MO,KRD_1YR,KRD_2YR,KRD_3YR,KRD_4YR,KRD_5YR,KRD_6YR,KRD_7YR,KRD_8YR,KRD_9YR,KRD_10YR,KRD_15YR,KRD_20YR,KRD_25YR,KRD_30YR,KRD_1MO,ZSpreadDuration,ZSpreadDuration1,ZSpreadDuration2,ZSpreadDuration3,ZSpreadDuration4,ZSpreadDuration5,FA_ZSpreadDuration,FA_ZSpreadDuration1,FA_ZSpreadDuration2,FA_ZSpreadDuration3,FA_ZSpreadDuration4,FA_ZSpreadDuration5,ZSpreadDuration_90Days,DM_90Days,ZSpread_90Days,YTM_90Days,FA_ZSpreadDuration_90Days,FA_DM_90Days,FA_ZSpread_90Days,FA_YTM_90Days,FA_Duration3,FA_WAL3,IsSwap,FirstCouponIndex,FirstCouponMargin,FirstCouponAllInRate,IR_Duration,IR_Duration3
137,1/25/2023,9866,5,,1.3473855,,,,,,,,,,,,,,,,,,,,45659,44980.0,,,,,2/23/2023,,1.966666667,1.938398,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.031838729,,,,,,06:20.3,07:42.5,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45659,44980.0,,,,,2/23/2023,,1.966666667,,1.007854199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966666667,0,0.0473257,0.0425,0.0898257,,
138,1/25/2023,9872,5,99.75,0.560777778,0.051783514,0.081812641,0.051783514,0.050596491,103.815197,313.13514,613.426412,313.13514,0.13711383,0.000526406,0.0,372.519273,0.078940963,0.000255714,100.0,103.815197,267.893228,0.13711383,0.000526406,45673,44980.0,45673.0,626.485199,267.893228,,2/23/2023,1/16/2025,2.005555556,1.976728,,325.431626,313.13514,313.13514,313.13514,313.13514,,,,,310.094105,0.168150239,0.030242389,99.75,0,0.053013163,0.051783514,0.051783514,0.051783514,0.051783514,,219.243088,0.080555556,2.005555556,1.070727617,,,3.8e-09,,,06:20.5,07:42.1,svcMDMUI,1.901011584,,,0.060813983,0.081812641,0.060813983,0.050596491,194.119882,403.439825,0.136808915,0.000524067,,372.519273,0.078940963,0.000255714,613.426412,100.0,194.119882,358.197913,0.136808915,0.000524067,403.439825,45673,44980.0,45673.0,626.485199,358.197913,,2/23/2023,1/16/2025,2.005555556,2.005555556,1.098167,309.534897,99.75,309.534897,230.166322,219.243088,219.243088,219.243088,219.243088,301.967897,309.534897,309.534897,309.534897,309.534897,397.17511,403.439825,403.439825,403.439825,403.439825,0.060187511,0.060813983,0.060813983,0.060813983,0.060813983,0.035962741,2.25e-05,-0.005828979,0.053062129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493187,1.895544016,0.981811241,1.895544016,1.895544016,1.895544016,1.895544016,1.879211438,0.97840442,1.879211438,1.879211438,1.879211438,1.879211438,0.246278553,0.040150131,0.035916709,0.060620131,0.246163784,0.042049208,0.037815778,0.062519208,0.136808915,2.005555556,0,0.02047,0.03,0.05047,0.137220984,0.137220984
139,1/25/2023,9875,5,98.225,0.234722222,0.040592358,0.262429922,0.040592358,0.0330873,1.127264,405.923581,2624.299218,405.923581,2.204812898,0.055204223,0.0,2178.692079,0.075595899,0.000234501,100.0,1.127264,162.088033,2.204812898,0.055204223,45782,44980.0,45782.0,2432.658005,162.088033,,2/23/2023,5/5/2025,2.308333333,2.275154,,505.664797,416.588511,405.923581,405.923581,405.923581,,,,,386.721614,0.216104234,0.062373645,98.225,0,0.05056648,0.041658851,0.040592358,0.040592358,0.040592358,,111.371841,0.080555556,2.308333333,1.241540257,,,3.8e-09,,,06:20.4,07:42.3,svcMDMUI,2.174644562,,,0.068231071,0.262429922,0.068231071,0.0330873,277.514389,682.310707,2.135804594,0.052570927,,2178.692079,0.075595899,0.000234501,2624.299218,100.0,277.514389,438.475159,2.135804594,0.052570927,682.310707,45782,44980.0,45782.0,2432.658005,438.475159,,2/23/2023,5/5/2025,2.308333333,2.308333333,1.29870506,387.628607,98.225,387.628607,205.489565,118.41478,111.371841,111.371841,111.371841,444.425313,395.34187,387.628607,387.628607,387.628607,744.391665,693.539971,682.310707,682.310707,682.310707,0.074439167,0.069353997,0.068231071,0.068231071,0.068231071,0.08678634,-0.000906258,-0.009613166,0.026479758,0.039067827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074289733,2.210064172,0.988902097,1.952378093,2.210064172,2.210064172,2.210064172,2.140897334,0.976781796,1.898884177,2.140897334,2.140897334,2.140897334,0.243593927,0.105367998,0.080651039,0.105367998,0.243163819,0.11264171,0.087924732,0.11264171,2.135804594,2.308333333,0,0.0,0.0325,0.0325,0.162492208,0.162492208
140,1/25/2023,9883,5,20.25,0.0,3.8e-09,3.8e-09,3.8e-09,0.0,-412.203835,-475.385962,-475.385962,-475.385962,0.624999999,0.00546875,0.0,-445.607102,0.624999999,0.00546875,20.25,-412.203835,-412.203835,0.624999999,0.00546875,45695,44980.0,45695.0,-445.607102,-412.203835,,2/23/2023,2/7/2025,0.625,2.03696,,-475.385962,-475.385962,-475.385962,-475.385962,-475.385962,,,,,,,,20.25,0,3.8e-09,3.8e-09,3.8e-09,3.8e-09,3.8e-09,,-502.019102,0.625,0.625,0.0,,,3.8e-09,,,06:20.7,07:42.1,svcMDMUI,,,,3.8e-09,3.8e-09,3.8e-09,0.0,-412.203835,-475.385962,0.624999999,0.00546875,,-445.607102,0.624999999,0.00546875,-475.385962,20.25,-412.203835,-412.203835,0.624999999,0.00546875,-475.385962,45695,44980.0,45695.0,-445.607102,-412.203835,,2/23/2023,2/7/2025,0.625,0.625,0.0,-502.019102,20.25,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-502.019102,-475.385962,-475.385962,-475.385962,-475.385962,-475.385962,3.8e-09,3.8e-09,3.8e-09,3.8e-09,3.8e-09,,,,,,,,,,,,,,,,,,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,0.625000026,-0.047538596,-0.05020191,3.8e-09,0.625000026,-0.047538596,-0.05020191,3.8e-09,0.624999999,0.625,0,0.0475386,0.025,0.0725386,0.625000026,0.625000026
141,1/25/2023,9933,5,,0.9565395,,,,,,,,,,,,,,,,,,,,46068,46081.0,,,,,2/28/2026,,3.102777778,3.058179,,,,,,,,,,,,,,,0,,,,,,,,3.138888889,,1.638223582,,,,,,06:21.3,07:42.9,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46068,46081.0,,,,,2/28/2026,,3.102777778,,1.571713906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.102777778,0,0.0475386,0.08,0.1275386,,
142,1/25/2023,9934,5,,0.6190395,,,,,,,,,,,,,,,,,,,,45703,44980.0,,,,,2/23/2023,,2.088888889,2.058863,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.130149052,,,,,,06:21.3,07:43.0,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45703,44980.0,,,,,2/23/2023,,2.088888889,,1.088700601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.088888889,0,0.0475386,0.035,0.0825386,,
143,1/25/2023,9948,5,,0.1625,,,,,,,,,,,,,,,,,,,,45709,44980.0,,,,,2/23/2023,,2.105555556,2.07529,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.139980159,,,,,,06:21.6,07:43.6,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45709,44980.0,,,,,2/23/2023,,2.105555556,,1.1675087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105555556,0,0.0,0.0225,0.0225,,
144,1/25/2023,9955,5,,0.420138889,,,,,,,,,,,,,,,,,,,,45322,44980.0,,,,,2/23/2023,,1.030555556,1.015742,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,0.559617893,,,,,,06:21.6,07:44.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45322,44980.0,,,,,2/23/2023,,1.030555556,,0.634134371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.030555556,0,0.0075,0.02,0.0275,,
145,1/25/2023,10008,5,,0.900634722,,,,,,,,,,,,,,,,,,,,45763,44980.0,,,,,2/23/2023,,2.255555556,2.223134,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.181722093,,,,,,06:22.2,07:45.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45763,44980.0,,,,,2/23/2023,,2.255555556,,1.107002363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.255555556,0,0.0473457,0.0175,0.0648457,,
146,1/25/2023,10027,5,,0.916206667,,,,,,,,,,,,,,,,,,,,45371,44980.0,,,,,2/23/2023,,1.166666667,1.149897,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,0.653399759,,,,,,06:22.3,07:45.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45371,44980.0,,,,,2/23/2023,,1.166666667,,0.663210411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.166666667,0,0.0474586,0.035,0.0824586,,
147,1/25/2023,10046,5,78.25,0.765333333,0.190532754,4.628872624,0.190532754,0.073354633,1491.226263,1706.327538,46089.72624,1706.327538,0.111362133,0.000389762,0.0,45843.1191,0.037342332,5.72e-05,100.0,1491.226263,1655.329595,0.111362133,0.000389762,45672,44980.0,45672.0,46097.08502,1655.329595,,2/23/2023,1/15/2025,2.002777778,1.97399,,2964.98813,1706.327538,1706.327538,1706.327538,1706.327538,,,,,1673.512396,-0.043936575,0.030635685,78.25,0,0.316398813,0.190532754,0.190532754,0.190532754,0.190532754,,1606.751622,0.080555556,2.002777778,1.057975726,,,3.8e-09,,,06:22.5,07:45.2,svcMDMUI,1.873440533,,,0.201417765,4.628872624,0.201417765,0.073354633,1600.07637,1815.177645,0.111073617,0.000387745,,45843.1191,0.037342332,5.72e-05,46089.72624,100.0,1600.07637,1764.179703,0.111073617,0.000387745,1815.177645,45672,44980.0,45672.0,46097.08502,1764.179703,,2/23/2023,1/15/2025,2.002777778,2.002777778,1.083980921,1715.593979,78.25,1715.593979,2864.190625,1606.751622,1606.751622,1606.751622,1606.751622,2952.060695,1715.593979,1715.593979,1715.593979,1715.593979,3052.788577,1815.177645,1815.177645,1815.177645,1815.177645,0.325178858,0.201417765,0.201417765,0.201417765,0.201417765,-0.021685219,0.027096759,0.109114863,0.012231127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.170694104,1.805073037,0.91676227,1.805073037,1.805073037,1.805073037,1.805073037,1.78644603,0.912946433,1.78644603,1.78644603,1.78644603,1.78644603,0.193097993,1.164573554,1.159776241,1.184473554,0.192976028,1.16786356,1.163066236,1.18776356,0.111073617,2.002777778,0,0.0199,0.0375,0.0574,-0.134697493,-0.134697493
148,1/25/2023,10056,5,,1.222222222,,,,,,,,,,,,,,,,,,,,46053,44980.0,,,,,2/23/2023,,3.061111111,3.017111,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.57880534,,,,,,06:22.6,07:45.9,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46053,44980.0,,,,,2/23/2023,,3.061111111,,1.544573278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.01,0.07,0.08,,
149,1/25/2023,10078,5,,1.058735917,,,,,,,,,,,,,,,,,,,,45327,44980.0,,,,,2/23/2023,,1.044444444,1.029431,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,0.572235233,,,,,,06:22.9,07:45.9,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45327,44980.0,,,,,2/23/2023,,1.044444444,,0.580823165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.044444444,0,0.0472343,0.0275,0.0747343,,
150,1/25/2023,10148,5,,0.943984444,,,,,,,,,,,,,,,,,,,,45736,44980.0,,,,,2/23/2023,,2.180555556,2.149212,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.160841751,,,,,,06:23.1,07:46.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45736,44980.0,,,,,2/23/2023,,2.180555556,,1.110927528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180555556,0,0.0474586,0.0375,0.0849586,,
151,1/25/2023,10149,5,100.0,0.542878,0.069775491,0.06983087,0.069775491,0.0697986,289.893727,224.768914,225.322697,224.768914,0.169269507,0.00070244,0.0,252.701558,0.079173369,0.000257222,100.0,289.893727,289.893727,0.169269507,0.00070244,45746,44980.0,45746.0,252.701558,289.893727,,2/23/2023,3/30/2025,2.208333333,2.176591,,224.892854,224.884635,224.768914,224.768914,224.768914,,,,,,,,100.0,0,0.069787885,0.069787064,0.069775491,0.069775491,0.069775491,,269.052395,0.080555556,2.208333333,1.191683543,,,3.8e-09,,,06:23.2,07:46.2,svcMDMUI,,,,0.067584678,0.06983087,0.067560574,0.0697986,267.985597,202.860784,0.169360676,0.000703197,,252.701558,0.079173369,0.000257222,225.322697,100.0,267.829698,267.985597,0.169361679,0.000703205,202.619743,45746,44980.0,45747.0,252.701558,267.829698,,2/23/2023,3/31/2025,2.208333333,2.211111111,1.126723697,246.901784,100.0,246.969715,174.734649,256.218903,269.052395,269.052395,269.052395,199.186677,250.523251,246.969715,246.969715,246.969715,249.324115,219.395152,202.860784,202.860784,202.860784,0.072231012,0.069238115,0.067584678,0.067584678,0.067584678,,,,,,,,,,,,,,,,,,2.031782708,0.970849891,1.87895149,2.031782708,2.031782708,2.031782708,2.028542245,0.969979626,1.875063772,2.028542245,2.028542245,2.028542245,0.245728445,0.022497747,0.0232241,0.069796347,0.245742138,0.022270124,0.022996487,0.069568724,0.169360676,2.208333333,0,0.0472986,0.0225,0.0697986,0.174356227,0.174356227
152,1/25/2023,10154,5,,0.860651111,,,,,,,,,,,,,,,,,,,,45736,44980.0,,,,,2/23/2023,,2.180555556,2.149212,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.160841751,,,,,,06:23.4,07:47.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45736,44980.0,,,,,2/23/2023,,2.180555556,,1.105950058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180555556,0,0.0474586,0.03,0.0774586,,
153,1/25/2023,10194,5,,0.666852028,,,,,,,,,,,,,,,,,,,,46103,44980.0,,,,,2/23/2023,,3.2,3.154004,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.675021026,,,,,,06:23.7,07:47.7,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46103,44980.0,,,,,2/23/2023,,3.2,,1.533738614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473829,0.0175,0.0648829,,
154,1/25/2023,10211,5,,0.9723855,,,,,,,,,,,,,,,,,,,,45750,44980.0,,,,,2/23/2023,,2.219444444,2.187542,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.158343103,,,,,,06:24.1,07:48.0,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45750,44980.0,,,,,2/23/2023,,2.219444444,,1.088230482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.219444444,0,0.0473257,0.0175,0.0648257,,
155,1/25/2023,10246,5,,0.622406861,,,,,,,,,,,,,,,,,,,,45745,44980.0,,,,,2/23/2023,,2.205555556,2.173853,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.188905765,,,,,,06:24.6,07:47.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45745,44980.0,,,,,2/23/2023,,2.205555556,,1.130989422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.205555556,0,0.0472643,0.03,0.0772643,,
156,1/25/2023,10275,5,,0.662684639,,,,,,,,,,,,,,,,,,,,45557,44980.0,,,,,2/23/2023,,1.683333333,1.659137,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,0.927423447,,,,,,06:24.8,07:48.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45557,44980.0,,,,,2/23/2023,,1.683333333,,0.930903291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.683333333,0,0.0472643,0.035,0.0822643,,
157,1/25/2023,10276,5,,0.79532425,,,,,,,,,,,,,,,,,,,,45751,44980.0,,,,,2/23/2023,,2.222222222,2.19028,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.184431833,,,,,,06:25.0,07:48.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45751,44980.0,,,,,2/23/2023,,2.222222222,,1.125349183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222222222,0,0.0473829,0.03,0.0773829,,
158,1/25/2023,10287,5,,0.0,,,,,,,,,,,,,,,,,,,,45687,44980.0,,,,,2/23/2023,,0.0,2.015058,,,,,,,,,,,,,,,0,,,,,,,,0.0,,0.0,,,,,,06:25.1,07:48.4,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45687,44980.0,,,,,2/23/2023,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.01,0.0375,0.0475,,
159,1/25/2023,10290,5,,1.055095556,,,,,,,,,,,,,,,,,,,,45705,44980.0,,,,,2/23/2023,,2.094444444,2.064339,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.115456199,,,,,,06:25.2,07:49.1,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45705,44980.0,,,,,2/23/2023,,2.094444444,,1.079645272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094444444,0,0.0474586,0.0475,0.0949586,,
160,1/25/2023,10291,5,91.5,0.59505,0.126711443,1.365168755,0.126711443,0.086710383,854.910555,1048.714428,13433.28755,1048.714428,0.169626592,0.000698777,0.0,13206.08041,0.060058171,0.000148011,100.0,854.910555,1018.405141,0.169626592,0.000698777,45695,44980.0,45695.0,13460.04633,1018.405141,,2/23/2023,2/7/2025,2.066666667,2.03696,,1506.30681,1056.445275,1048.714428,1048.714428,1048.714428,,,,,1028.244323,0.162145221,0.02082534,91.5,0,0.172470681,0.127484528,0.126711443,0.126711443,0.126711443,,969.649261,0.080555556,2.066666667,1.119048134,,,3.8e-09,,,06:25.4,07:48.8,svcMDMUI,1.905498919,,,0.134622531,1.365168755,0.134622531,0.086710383,934.021441,1127.825314,0.169302033,0.000696106,,13206.08041,0.060058171,0.000148011,13433.28755,100.0,934.021441,1097.516028,0.169302033,0.000696106,1127.825314,45695,44980.0,45695.0,13460.04633,1097.516028,,2/23/2023,2/7/2025,2.066666667,2.066666667,1.134508624,1048.737826,91.5,1048.737826,1425.093428,976.770939,969.649261,969.649261,969.649261,1484.773178,1056.188497,1048.737826,1048.737826,1048.737826,1565.942116,1135.879454,1127.825314,1127.825314,1127.825314,0.178434212,0.135427945,0.134622531,0.134622531,0.134622531,0.076489403,-0.004817821,-0.024092085,0.024777688,0.018851742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070936295,1.860122381,0.942259729,1.830030666,1.860122381,1.860122381,1.860122381,1.846194815,0.939781607,1.816609124,1.846194815,1.846194815,1.846194815,0.224412694,0.436342825,0.4334897,0.458182825,0.224365191,0.43729071,0.434437585,0.45913071,0.169302033,2.066666667,0,0.02184,0.0575,0.07934,0.088483285,0.088483285
161,1/25/2023,10313,5,,0.325,,,,,,,,,,,,,,,,,,,,45729,44980.0,,,,,2/23/2023,,2.161111111,2.130047,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.169043671,,,,,,06:25.5,07:49.5,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45729,44980.0,,,,,2/23/2023,,2.161111111,,1.170872677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.161111111,0,0.01,0.035,0.045,,
162,1/25/2023,10315,5,76.363,0.891589417,0.27382601,5.381481488,0.27382601,0.127370978,2315.961954,2265.6171,53342.17188,2265.6171,0.148188843,0.000566335,0.0,53369.20774,0.034346625,4.8408e-05,100.0,2315.961954,2315.961954,0.148188843,0.000566335,45571,44980.0,45571.0,53369.20774,2315.961954,,2/23/2023,10/6/2024,1.722222222,1.697467,,3432.152709,2265.6171,2265.6171,2265.6171,2265.6171,,,,,2178.422975,0.04565406,0.051877517,76.363,0,0.390479571,0.27382601,0.27382601,0.27382601,0.27382601,,2263.435807,0.080555556,1.722222222,0.940101242,,,3.8e-09,,,06:25.8,07:49.1,svcMDMUI,1.582522218,,,0.276788036,5.381481488,0.276788036,0.127370978,2345.582208,2295.237355,0.148086211,0.000565551,,53369.20774,0.034346625,4.8408e-05,53342.17188,100.0,2345.582208,2345.582208,0.148086211,0.000565551,2295.237355,45571,44980.0,45571.0,53369.20774,2345.582208,,2/23/2023,10/6/2024,1.722222222,1.722222222,0.940347024,2292.876995,76.363,2292.876995,3382.129242,2263.435807,2263.435807,2263.435807,2263.435807,3407.983801,2292.876995,2292.876995,2292.876995,2292.876995,3457.984994,2295.237355,2295.237355,2295.237355,2295.237355,0.393062799,0.276788036,0.276788036,0.276788036,0.276788036,0.028223417,-0.00911129,-0.039252057,0.022357852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043436137,1.485906574,0.885941055,1.485906574,1.485906574,1.485906574,1.485906574,1.482022335,0.885161673,1.482022335,1.482022335,1.482022335,1.482022335,0.18679548,1.316787449,1.31747692,1.364051749,0.186807047,1.316453259,1.317142735,1.363717559,0.148086211,1.722222222,0,0.0472643,0.05,0.0972643,-0.064778363,-0.064778363
163,1/25/2023,10332,5,,0.640100222,,,,,,,,,,,,,,,,,,,,45473,44981.0,,,,,2/24/2023,,1.45,1.429158,,,,,,,,,,,,,,,0,,,,,,,,0.083333333,,0.812520202,,,,,,06:25.9,07:49.7,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45473,44981.0,,,,,2/24/2023,,1.45,,0.832093793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,0,0.0472986,0.035,0.0822986,,
164,1/25/2023,10341,5,,0.966655861,,,,,,,,,,,,,,,,,,,,45702,44980.0,,,,,2/23/2023,,2.086111111,2.056125,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.109778339,,,,,,06:26.0,07:50.1,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45702,44980.0,,,,,2/23/2023,,2.086111111,,1.070756051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086111111,0,0.0473771,0.0375,0.0848771,,
165,1/25/2023,10345,5,,1.664523611,,,,,,,,,,,,,,,,,,,,46080,46089.0,,,,,3/8/2026,,3.136111111,3.091033,,,,,,,,,,,,,,,0,,,,,,,,3.161111111,,1.624656017,,,,,,06:26.2,07:49.5,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46080,46089.0,,,,,3/8/2026,,3.136111111,,1.552732211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.136111111,0,0.0473457,0.0725,0.1198457,,
166,1/25/2023,10352,5,,1.108968056,,,,,,,,,,,,,,,,,,,,45715,44980.0,,,,,2/23/2023,,2.122222222,2.091718,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.117396942,,,,,,06:26.2,07:49.7,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45715,44980.0,,,,,2/23/2023,,2.122222222,,1.071145974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.122222222,0,0.0473457,0.0325,0.0798457,,
167,1/25/2023,10356,5,,0.864685333,,,,,,,,,,,,,,,,,,,,45758,44981.0,,,,,2/24/2023,,2.241666667,2.209445,,,,,,,,,,,,,,,0,,,,,,,,0.083333333,,1.177712801,,,,,,06:26.3,07:50.5,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45758,44981.0,,,,,2/24/2023,,2.241666667,,1.10482649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.241666667,0,0.0473514,0.0175,0.0648514,,
